,order_city,order_country,order_item_discount_rate,order_item_product_price,order_item_quantity,order_profit_per_order,order_region,order_state,label,distance_normalized,is_international,order_weekofyear,order_month,order_hour,shipping_day_of_week,order_shipping_time,payment_type_DEBIT,payment_type_PAYMENT,payment_type_TRANSFER,customer_segment_Corporate,customer_segment_Home Office,market_Europe,market_LATAM,market_Pacific Asia,market_USCA,shipping_mode_Same Day,shipping_mode_Second Class,shipping_mode_Standard Class,product_name_encoded,category_name_encoded,department_name_encoded
1482,0.005917159763313609,0.1386030357602264,0.04,0.015555390599280135,0.0,0.7160768507712771,0.042063287882685874,0.006688963210702341,1,0.2031402192328543,0.0,0.13461538461538464,0.09090909090909091,0.21739130434782608,0.3333333333333333,0.6363636363636364,False,False,True,False,False,False,False,False,True,False,False,False,0.30589055046363295,0.3826214386995863,0.35943010154795263
8141,0.0002572678157962439,0.04045536403395935,1.0,0.031110781198560273,0.75,0.6442147323266895,0.05357602263956779,0.03678929765886288,1,0.4547747190581806,0.0,0.13461538461538464,0.09090909090909091,0.34782608695652173,1.0,0.9999999999999999,False,False,True,False,False,True,False,False,False,True,False,False,0.3338183847671654,0.3342969635137408,0.33926004191452325
2351,0.0012220221250321586,0.1386030357602264,0.137267188,0.024882402802608502,0.5,0.7127064283485637,0.03190120915873424,0.012734756881914073,-1,0.181355110097501,0.0,0.5384615384615384,0.5454545454545454,0.0,0.8333333333333333,0.9999999999999999,True,False,False,False,False,False,False,False,True,False,False,True,0.34369243408263284,0.34369243408263284,0.3436328557153468
7951,6.431695394906098e-05,0.08676357087728326,0.52,0.2426578711925304,0.0,0.7345609279539068,0.16323642912271674,0.008296887059428866,1,0.5019104239139065,0.0,0.9423076923076923,0.9999999999999999,0.5217391304347826,0.0,0.2727272727272727,True,False,False,True,False,True,False,False,False,False,False,True,0.349619292156186,0.349619292156186,0.3436328557153468
277,0.00032158476974530485,0.006881914072549524,0.16,0.18043630879540987,0.0,0.7542047075850022,0.02450475945459223,0.0008361204013377926,-1,0.4914706660682243,0.0,0.6153846153846154,0.6363636363636364,0.13043478260869565,0.6666666666666666,0.2727272727272727,False,False,True,False,True,True,False,False,False,False,False,True,0.3650480491560465,0.3650480491560465,0.34930735603982865
195,0.00012863390789812196,0.03112940571134551,0.36,0.013688743727366517,0.0,0.6876799846360541,0.04868793413943916,0.00032158476974530485,1,0.7103450718605575,0.0,0.7115384615384616,0.7272727272727273,0.0,0.0,0.9999999999999999,True,False,False,False,True,False,False,True,False,False,False,True,0.22408395642386236,0.22408395642386236,0.25284477675939326
6755,0.0002572678157962439,0.03563159248777978,0.2,0.07466587487654465,0.0,0.7362344361199554,0.057756624646256756,0.005145356315924878,1,0.5225555549422828,0.0,0.5192307692307693,0.5454545454545454,0.7391304347826086,0.6666666666666666,0.4545454545454545,False,False,True,False,False,True,False,False,False,False,False,False,0.3403724668448331,0.3403724668448331,0.3192289787307593
5625,0.0004502186776434268,0.05576279907383586,0.68,0.031110781198560273,0.0,0.7151500277419003,0.12921276048366348,0.0012863390789812194,1,0.237165147520947,0.0,0.057692307692307696,0.0,0.2608695652173913,0.16666666666666666,0.9999999999999999,True,False,False,False,False,False,True,False,False,False,False,False,0.3739810063977937,0.3739810063977937,0.3739810063977937
13129,0.002701312065860561,0.038268587599691276,0.24,0.11822096855452903,0.0,0.7480107399359616,0.04836634936969385,0.0036017494211474143,1,0.7079546027361063,0.0,0.5192307692307693,0.5454545454545454,0.6956521739130435,0.16666666666666666,0.8181818181818182,False,False,False,False,False,False,False,True,False,False,False,False,0.511379107037573,0.511379107037573,0.32066394827101274
6939,0.0005145356315924878,0.08676357087728326,0.64,0.031110781198560273,0.0,0.7203842400687935,0.16323642912271674,0.008296887059428866,-1,0.3316238469138725,0.0,0.13461538461538464,0.09090909090909091,0.7826086956521738,1.0,0.2727272727272727,False,False,True,False,False,True,False,False,False,False,False,True,0.3119867424990229,0.3129647286504102,0.3379194995210432
14575,0.0035374324671983534,0.009583226138410086,0.48,0.024894847115087926,0.5,0.7148050795556389,0.12921276048366348,0.008875739644970414,1,0.187415789743663,0.0,1.0000000000000002,0.9999999999999999,0.9130434782608695,0.6666666666666666,0.6363636363636364,False,False,False,False,False,False,True,False,False,False,True,False,0.300643553134659,0.300643553134659,0.32336309750333364
11626,0.00019295086184718292,0.03563159248777978,0.6,0.18043630879540987,0.0,0.7394994528662181,0.057756624646256756,0.0005788525855415488,1,0.4292669521266099,0.0,0.25000000000000006,0.2727272727272727,0.8260869565217391,0.3333333333333333,0.2727272727272727,True,False,False,False,False,True,False,False,False,False,True,False,0.3586873366122773,0.3586873366122773,0.3436328557153468
12036,0.004566503730383329,0.05029585798816568,0.28,0.024882402802608502,0.5,0.74044455776437,0.16323642912271674,0.004566503730383329,-1,0.3959740720795003,0.0,0.1153846153846154,0.09090909090909091,0.17391304347826086,0.8333333333333333,0.6363636363636364,True,False,False,False,False,True,False,False,False,False,False,True,0.3287425631130407,0.3287425631130407,0.33674693595775035
8840,0.007782351427836377,0.010226395677900695,0.16,0.18043630879540987,0.0,0.7246617501783824,0.16323642912271674,0.007782351427836377,-1,0.4204284053901076,0.0,0.7884615384615384,0.8181818181818182,0.7391304347826086,0.0,0.9999999999999999,False,True,False,False,False,True,False,False,False,False,False,True,0.3164454669519793,0.3164454669519793,0.28615254496950543
8345,0.014342680730640597,0.02321842037561101,0.72,0.024894847115087926,0.25,0.726971907864224,0.04650115770517108,0.014342680730640597,0,0.2374594632812016,0.0,0.09615384615384616,0.09090909090909091,0.6521739130434783,0.6666666666666666,0.0,False,True,False,False,False,False,True,False,False,False,True,False,0.29959980210395043,0.29959980210395043,0.3260117435225974
11445,0.0010933882171340365,0.0045021867764342685,0.2,0.024894847115087926,0.75,0.733408792565708,0.08811422691021353,0.0030872137895549268,1,0.4212358808122635,0.0,0.13461538461538464,0.09090909090909091,0.30434782608695654,0.5,0.8181818181818182,False,True,False,False,False,False,True,False,False,False,False,False,0.29883778717803866,0.29883778717803866,0.3203366052064611
10926,0.00038590172369436584,0.05576279907383586,0.72,0.07466587487654465,0.0,0.7319661425253297,0.12921276048366348,0.009390275276562903,0,0.0908352942026797,0.0,0.15384615384615385,0.1818181818181818,0.5652173913043478,0.16666666666666666,0.2727272727272727,False,False,True,False,False,False,True,False,False,False,False,True,0.3391831162029442,0.3391831162029442,0.33114408959120467
2038,0.00012863390789812196,0.006881914072549524,0.72,0.18043630879540987,0.0,0.6171416882706428,0.02450475945459223,0.00012863390789812196,1,0.456671325135673,0.0,0.5384615384615384,0.5454545454545454,0.2608695652173913,0.6666666666666666,0.8181818181818182,False,True,False,False,False,True,False,False,False,False,False,True,0.3520069963686552,0.3520069963686552,0.33674693595775035
8720,0.0032158476974530484,0.01601492153331618,1.0,0.031110781198560273,0.75,0.7471691219121708,0.12921276048366348,0.01119114998713661,1,0.1382383716160245,0.0,0.0,0.0,0.0,0.5,0.2727272727272727,True,False,False,False,True,False,True,False,False,False,False,True,0.2935595781532187,0.29457385011566917,0.3192289787307593
6181,0.004051968098790841,0.01865191664522768,0.28,0.11822096855452903,0.0,0.7173161482756707,0.12921276048366348,0.005016722408026756,1,0.1227590661292317,0.0,0.4038461538461539,0.4545454545454545,0.7826086956521738,0.6666666666666666,0.8181818181818182,False,False,True,True,False,False,True,False,False,False,False,True,0.31883318809980205,0.31883318809980205,0.3363528682670732
2985,0.002122459480319012,0.00919732441471572,0.48,0.024894847115087926,0.5,0.7393619807289302,0.019102135322871108,0.002122459480319012,1,0.5772348444438262,0.0,0.9615384615384616,0.9999999999999999,0.8695652173913043,1.0,0.6363636363636364,False,False,True,False,True,False,False,False,False,False,False,False,0.29959980210395043,0.29959980210395043,0.3260117435225974
5983,0.00038590172369436584,0.01781579624388989,0.12,0.031110781198560273,0.5,0.6493959329082677,0.04617957293542578,0.0015436068947774634,0,0.8058547778521634,0.0,0.23076923076923078,0.1818181818181818,0.2608695652173913,0.5,0.4545454545454545,True,False,False,True,False,False,False,True,False,True,False,False,0.3119867424990229,0.3129647286504102,0.3379194995210432
7190,0.0007718034473887317,0.01601492153331618,0.36,0.031110781198560273,0.0,0.7178061951913685,0.12921276048366348,0.01119114998713661,-1,0.0977861819940123,0.0,0.9038461538461539,0.9090909090909091,1.0,0.0,0.2727272727272727,False,False,False,False,False,False,True,False,False,False,False,True,0.3074421762018012,0.30793545100507635,0.32066394827101274
9528,0.0004502186776434268,0.05029585798816568,0.36,0.004977724991769642,0.0,0.7123967084474436,0.16323642912271674,0.0030228968356058655,1,0.3798154488748643,0.0,0.6538461538461539,0.6363636363636364,0.43478260869565216,0.6666666666666666,0.2727272727272727,True,False,False,False,False,True,False,False,False,False,True,False,0.3739810063977937,0.3556895535187865,0.4017896829108882
10133,0.0007074864934396708,0.05576279907383586,0.52,0.07466587487654465,0.0,0.6757948145112171,0.12921276048366348,0.009390275276562903,-1,0.1309128235778505,0.0,0.3461538461538462,0.36363636363636365,0.6521739130434783,0.3333333333333333,0.9999999999999999,False,False,False,False,False,False,True,False,False,False,False,True,0.32709904103074655,0.32709904103074655,0.32066394827101274
3562,0.0009004373552868536,0.014342680730640597,0.7006888,0.11822096855452903,0.0,0.708665854262316,0.12921276048366348,0.006881914072549524,0,0.1825155816704295,0.0,0.6538461538461539,0.7272727272727273,0.7826086956521738,0.16666666666666666,0.2727272727272727,False,False,True,True,False,False,True,False,False,False,False,True,0.30589055046363295,0.35628797265810974,0.37561842973030285
11170,0.00012863390789812196,0.03112940571134551,0.64,0.024882402802608502,1.0,0.7516232414847546,0.04868793413943916,0.0053383071777720606,-1,0.6862459270614858,0.0,0.8846153846153846,0.9090909090909091,0.21739130434782608,0.6666666666666666,0.8181818181818182,False,True,False,False,False,False,False,True,False,False,False,True,0.36289128830773687,0.36289128830773687,0.35508629785476026
5740,0.0016079238487265242,0.038268587599691276,0.8,0.18043630879540987,0.0,0.7097820026280681,0.04836634936969385,0.008296887059428866,1,0.7781869904885939,0.0,0.7307692307692307,0.7272727272727273,0.2608695652173913,1.0,0.4545454545454545,True,False,False,False,False,False,False,True,False,False,False,False,0.3650480491560465,0.3650480491560465,0.34930735603982865
11254,0.009518909184461024,0.1386030357602264,0.04,0.024894847115087926,0.25,0.710968063747312,0.04064831489580654,0.024247491638795988,1,0.0014877792446968,0.0,0.9423076923076923,0.9999999999999999,0.34782608695652173,0.16666666666666666,0.8181818181818182,True,False,False,False,True,False,False,False,True,False,True,False,0.2999489313685777,0.2999489313685777,0.3177185078341385
1385,0.00038590172369436584,0.00919732441471572,0.04,0.18043630879540987,0.0,0.6907098174282789,0.019102135322871108,0.00038590172369436584,-1,0.6792976720673111,0.0,0.057692307692307696,0.0,0.21739130434782608,1.0,0.8181818181818182,False,False,False,False,False,False,False,False,False,False,False,True,0.3586873366122773,0.3586873366122773,0.3436328557153468
5482,0.0032158476974530484,0.01601492153331618,0.2,0.024882402802608502,1.0,0.7406863092941932,0.12921276048366348,0.01119114998713661,0,0.1651893585592329,0.0,0.38461538461538464,0.36363636363636365,0.043478260869565216,0.0,0.2727272727272727,True,False,False,False,False,False,True,False,False,False,True,False,0.36289128830773687,0.36289128830773687,0.35508629785476026
3000,0.0011577051710830975,0.006110110625160792,0.24,0.024882402802608502,0.0,0.6931640178005845,0.04708001029071263,0.0012863390789812194,-1,0.7094118655790419,0.0,0.15384615384615385,0.09090909090909091,0.3913043478260869,0.3333333333333333,0.6363636363636364,True,False,False,False,False,False,False,True,False,False,False,True,0.3287425631130407,0.3287425631130407,0.33674693595775035
8165,0.0002572678157962439,0.038268587599691276,0.72,0.18043630879540987,0.0,0.6348125793332361,0.04836634936969385,0.012284538204270645,1,0.6154091974044168,0.0,0.2692307692307693,0.2727272727272727,0.21739130434782608,0.16666666666666666,0.0,False,False,False,False,False,False,False,True,False,False,False,True,0.3650480491560465,0.3650480491560465,0.34930735603982865
15540,0.0045021867764342685,0.05576279907383586,1.0,0.031110781198560273,0.25,0.7287545156448489,0.12921276048366348,0.009390275276562903,0,0.182297641122192,0.0,0.0,0.0,0.13043478260869565,0.3333333333333333,0.6363636363636364,False,False,False,False,False,False,True,False,False,False,False,True,0.3338183847671654,0.3342969635137408,0.33926004191452325
10268,0.0009647543092359146,0.08676357087728326,0.04,0.024894847115087926,0.5,0.7335297167002734,0.16323642912271674,0.008296887059428866,0,0.3440564272920928,0.0,0.6923076923076923,0.7272727272727273,0.7391304347826086,0.0,0.9999999999999999,False,True,False,False,False,True,False,False,False,False,True,False,0.300643553134659,0.300643553134659,0.32336309750333364
14756,0.009518909184461024,0.1386030357602264,0.04,0.024882402802608502,1.0,0.7019708192380192,0.04064831489580654,0.024247491638795988,1,0.008845325667092,0.0,0.6153846153846154,0.6363636363636364,0.08695652173913043,0.3333333333333333,0.9999999999999999,True,False,False,False,False,False,False,False,True,False,False,True,0.3336367761876686,0.3336367761876686,0.3363528682670732
11852,0.0017365577566246463,0.1386030357602264,0.52,0.2426578711925304,0.0,0.7814957490199153,0.042063287882685874,0.007074864934396707,-1,0.1099144224470404,0.0,0.6153846153846154,0.6363636363636364,0.2608695652173913,0.3333333333333333,0.4545454545454545,True,False,False,True,False,False,False,False,True,False,False,True,0.37201006789594754,0.37201006789594754,0.35508629785476026
7915,0.00019295086184718292,0.010483663493696938,0.64,0.2777653922301073,0.0,0.7318457324485621,0.04617957293542578,0.008103936197581683,1,0.860705981621486,0.0,0.9230769230769231,0.9999999999999999,0.3913043478260869,0.8333333333333333,0.4545454545454545,True,False,False,False,False,False,False,True,False,False,False,False,0.3191901396142257,0.3191901396142257,0.3379194995210432
14966,0.014342680730640597,0.02321842037561101,0.36,0.2426578711925304,0.0,0.7611443046100012,0.04650115770517108,0.014342680730640597,-1,0.3006843828703059,0.0,0.23076923076923078,0.1818181818181818,0.0,0.16666666666666666,0.9999999999999999,False,True,False,False,True,False,True,False,False,False,False,True,0.3670615102330107,0.3670615102330107,0.34930735603982865
1541,0.005981476717262671,0.014342680730640597,0.04,0.2426578711925304,0.0,0.4171321218563224,0.12921276048366348,0.006881914072549524,1,0.1183100043763609,0.0,0.5769230769230769,0.6363636363636364,0.6086956521739131,0.5,0.6363636363636364,False,False,True,False,False,False,True,False,False,False,False,True,0.34463538055860893,0.34463538055860893,0.33674693595775035
4618,0.0008361204013377926,0.08676357087728326,0.64,0.11822096855452903,0.0,0.7352306281355859,0.16323642912271674,0.006753280164651402,-1,0.3797552111003873,0.0,0.23076923076923078,0.1818181818181818,0.43478260869565216,1.0,0.4545454545454545,True,False,False,True,False,True,False,False,False,False,False,True,0.33060090859121877,0.33060090859121877,0.33674693595775035
4607,0.0032158476974530484,0.01601492153331618,0.8,0.031110781198560273,0.5,0.7341114920135244,0.12921276048366348,0.01119114998713661,1,0.1245712932334923,0.0,0.4807692307692308,0.4545454545454545,0.6521739130434783,0.5,0.6363636363636364,False,False,True,False,False,False,True,False,False,False,False,True,0.2935595781532187,0.29457385011566917,0.3192289787307593
